order_id,order_date,customer_name,customer_email,product_category,product_name,quantity,unit_price,discount_percent,shipping_cost,region,payment_method,order_status
100997,2025-04-06,  John Sheikh  ,john.sheikh@yahoo.com,Home & Kitchen,Blender,3,51.77,0.0,6.3,E,credit card,cancelled
100568,25/03/2025,zain taylor,zain.taylor@gmail.com,sports & outdoors,Water Bottle,8,12.26,5.0,8.42,South,CREDIT CARD,Completed
100012,2025/01/28,Zainab Khan,zainab.khan@outlook.com,Electronic,Webcam HD,4,44.06,0.0,9.95,E,paypal,Completed
101281,20-03-2025,Omar Taylor,omar.taylor@yahoo.com,BOOKS,Python Crash Course,3,$29.86,0.0,13.55,north,paypal,Completed
100534,2025-02-02,Sarah Ahmed,,Home and Kitchen,Vacuum Cleaner,7,159.55,0.0,11.79,west,cash on delivery,COMPLETED
101245,19/06/2025,Amna Khan,amna.khan@outlook.com,Home and Kitchen,Coffee Maker,7,70.24,0.0,6.54,W,debit card,COMPLETED
100003,"June 16, 2025",David Raza,david.raza@gmail.com,Electronic,Bluetooth Speaker,2 units,58.88,5.0,,,,COMPLETED
101166,2025/03/25,Nida Khan,nida.khan@outlook.com,sports & outdoors,Camping Tent,4,154.45,0.0,11.97,EAST,PayPal,Completed
101133,2025/03/19,emily butt,emily.butt@yahoo.com,Beauty,Face Serum,4,$22.17,5.0,3.45,north,debit card,Pending
100681,2025-04-20,usman hussain,usman.hussain@yahoo.com,BOOKS,Python Crash Course,8,$30.43,0.0,9.98,South,cash on delivery,COMPLETED
100848,28/06/2025,Bilal Brown,bilal.brown@yahoo.com,home & kitchen,Air Fryer,5,88.55,0.0,7.86,S,Cash on Delivery,completed
101270,2025-01-11,AMNA DAVIS,amna.davis@hotmail.com,Sports & Outdoors,Yoga Mat,3,$24.87,,8.8, North,Cash on Delivery,Completed
100478,"January 13, 2025",David Hussain,david.hussain@yahoo.com,Electronics,Laptop Stand,2,$23.83,,3.09,north,Cash on Delivery,Cancelled
100976,"January 27, 2025",Faisal Butt,faisal.butt@outlook.com,Beauty ,Shampoo 500ml,5,$11.60,,10.7,north,cash on delivery,Returned
100571,02/04/2025,Sarah Ahmed,sarah.ahmed@gmail.com,books,Atomic Habits,7,$16.85,10.0,1.17,W,Debit Card,pending
101274,2025-04-17,michael khan,michael.khan@yahoo.com,sports & outdoors,Dumbbell Set,8,$94.30,10.0,7.81,NORTH,Cash on Delivery,pending
100863,2025/06/08,David Miller,david.miller@yahoo.com,Beauty ,Sunscreen SPF50,5,$16.24,5.0,5.5,,PayPal,Pending
101257,04-04-2025,Anna Butt,anna.butt@hotmail.com,clothing,Cotton T-Shirt,4,15.55,0.0,3.97,EAST,credit card,Returned
100426,2025/02/02,Mariam Ali,mariam.ali@outlook.com,Books,Sapiens,2 units,20.36,0.0,,N,CREDIT CARD,Completed
100702,2025/04/11,FAISAL HUSSAIN,faisal.hussain@hotmail.com,home & kitchen,Coffee Maker,5,,0.0,7.16,North,cash on delivery,Cancelled
100336,22/05/2025,James Ahmed,james.ahmed@yahoo.com,BOOKS,The Pragmatic Programmer,7,$34.26,0.0,8.01,west,debit card,cancelled
100232,"February 07, 2025",Laura Iqbal,laura.iqbal@gmail.com,BOOKS,Sapiens,7,19.55,0.0,10.37,EAST,PayPal,cancelled
100648,26-05-2025,HASSAN SMITH,hassan.smith@outlook.com, Books ,The Pragmatic Programmer,1,33.59,15.0,8.28,South,Debit Card,COMPLETED
100964,2025-06-23,Mariam Raza,mariam.raza@outlook.com,Sports and Outdoors,Dumbbell Set,5,88.49,0.0,9.26,west,PayPal,pending
100637,2025-01-17,FAISAL MILLER,faisal.miller@outlook.com,Home & Kitchen,Knife Set,8,40.05,5.0,6.59,South,Cash on Delivery,pending
100687,"January 04, 2025",James Malik,james.malik@outlook.com,Clothing,Denim Jacket,3,54.56,5.0,4.72,West ,Credit Card,Pending
100297,"April 11, 2025",Hassan Anderson,hassan.anderson@hotmail.com,clothing,Winter Coat,2,$125.68,20.0,4.48,WEST,CREDIT CARD,Pending
100795,"June 30, 2025",Zainab Wilson,zainab.wilson@gmail.com,home & kitchen,Knife Set,3,$41.36,15.0,3.17,WEST,Cash on Delivery,Returned
101021,2025/02/12,MARIA DAVIS,maria.davis@yahoo.com,books,Python Crash Course,1 units,,5.0,15.42,S,cash on delivery,Pending
101357,2025-05-12,SARA RAZA,sara.raza@yahoo.com,Clothing,Winter Coat,3,119.05,0.0,12.25,West,Debit Card,completed
100205,"June 23, 2025",Omar Thomas,omar.thomas@gmail.com,Sports and Outdoors,Dumbbell Set,5,93.42,0.0,2.94,north,debit card,Cancelled
100737,2025/01/29,Maria Anderson,maria.anderson@hotmail.com,Home & Kitchen,Vacuum Cleaner,8,$163.49,0.0,6.7,SOUTH,Debit Card,pending
100674,2025/05/23,james ahmed,james.ahmed@hotmail.com, Electronics,Bluetooth Speaker,2,$58.01,0.0,9.43,West ,PayPal,Completed
100000,2025-05-29,Imran Moore,imran.moore@outlook.com,Sports,Water Bottle,4,12.20,5.0,0.16,NORTH,credit card,Returned
100985,13-01-2025,Ayesha Taylor,ayesha.taylor@outlook.com,Home and Kitchen,Air Fryer,2,$84.73,,7.12,South,,cancelled
101037,2025/03/22,Zainab Johnson,zainab.johnson@outlook.com,Sports & Outdoors,Camping Tent,7,151.75,0.0,12.85, North,debit card,Completed
101298,2025-05-21,robert johnson,robert.johnson@gmail.com,Beauty,Sunscreen SPF50,6,$14.71,20.0,13.37,E,paypal,cancelled
100972,21/04/2025,  Robert Khan  ,robert.khan@outlook.com,Electronic,Webcam HD,6,50.33,10.0,1.29,East,credit card,returned
100921,2025/06/11,Nida Smith,nida.smith@outlook.com,Sports & Outdoors,Hiking Backpack,5,$67.56,20.0,6.4,west,Credit Card,COMPLETED
100754,13/01/2025,Ayesha Brown,ayesha.brown@yahoo.com,clothing,Winter Coat,1,126.5,10.0,0.87,north,Credit Card,Pending
100022,27/01/2025,Ayesha Malik,ayesha.malik@yahoo.com,Beauty,Makeup Kit,2 units,$39.70,10.0,7.37,N,cash on delivery,cancelled
100660,29-01-2025,  Hina Thomas  ,hina.thomas@gmail.com,Electronics ,Bluetooth Speaker,6,$62.30,0.0,,S,CREDIT CARD,COMPLETED
101134,"March 08, 2025",Emily Miller,emily.miller@outlook.com,sports & outdoors,Yoga Mat,6,23.43,5.0,13.01,West ,Cash on Delivery,returned
100893,12/04/2025,Ahmed Thomas,ahmed.thomas@gmail.com,HOME & KITCHEN,Knife Set,2 units,43.12,0.0,2.68,E,credit card,pending
100471,2025-06-06,  Kamran Butt  ,, Books ,The Pragmatic Programmer,3,34.26,0.0,3.3, North,CREDIT CARD,Returned
100633,17-01-2025,Zain Anderson,zain.anderson@outlook.com,CLOTHING,Cotton T-Shirt,8,$14.79,0.0,3.35,EAST,cash on delivery,returned
100617,"January 21, 2025",Omar Hussain,omar.hussain@yahoo.com,Sports and Outdoors,Yoga Mat,4,25.03,0.0,,north,debit card,Completed
100157,12/04/2025,Fatima Sheikh,,Sports,Camping Tent,3,,0.0,7.12,W,cash on delivery,returned
100507,25-01-2025,Rabia Khan,rabia.khan@yahoo.com,Electronics,Bluetooth Speaker,1,,20.0,-0.25,West ,CREDIT CARD,pending
101240,11-06-2025,Ahmed Khan,ahmed.khan@outlook.com,books,Atomic Habits,4,$17.23,0.0,10.09,east,credit card,cancelled
100140,2025/05/25,fatima brown,fatima.brown@outlook.com, Books ,Deep Work,3,18.72,80.9,11.98, North,CREDIT CARD,COMPLETED
100160,12-06-2025,Sana Brown,sana.brown@outlook.com,sports & outdoors,Hiking Backpack,4,$70.64,0.0,6.98, North,credit card,Cancelled
100305,30-06-2025,Fatima Taylor,fatima.taylor@hotmail.com,CLOTHING,Formal Shirt,3,$38.59,10.0,4.17,south,PayPal,returned
101063,10/06/2025,bilal thomas,bilal.thomas@hotmail.com,Electronics ,USB-C Hub,2,32.61,0.0,5.53,north,paypal,COMPLETED
101287,2025/05/25,Fatima Khan,fatima.khan@gmail.com,Electronics ,Laptop Stand,1,$25.48,15.0,10.14,east,credit card,COMPLETED
100401,2025/06/25,Omar Miller,omar.miller@yahoo.com,Beauty ,Sunscreen SPF50,1,$15.43,0.0,9.64,west,debit card,returned
100395,2025/06/14,  Mariam Ahmed  ,mariam.ahmed@outlook.com,Sports & Outdoors,Hiking Backpack,3,65.37,0.0,5.6,east,Debit Card,Returned
101054,"March 17, 2025",Omar Moore,omar.moore@hotmail.com,beauty,Shampoo 500ml,3 units,,0.0,6.07,North,cash on delivery,Pending
100399,2025-05-17,Nida Brown,nida.brown@hotmail.com,beauty,Shampoo 500ml,8,12.44,0.0,13.88,South,debit card,returned
101034,"March 15, 2025",Amna Khan,amna.khan@hotmail.com,electronics,4K Monitor,4,"$4,641.16",10.0,,West,paypal,pending
100556,"June 05, 2025",Hina Butt,,BEAUTY,Shampoo 500ml,,12.12,10.0,8.85,east,CREDIT CARD,cancelled
100609,"May 22, 2025",Kamran Brown,kamran.brown@yahoo.com,Home & Kitchen,Air Fryer,3 units,$93.45,0.0,9.93,West ,CREDIT CARD,completed
100955,2025-02-28,mariam raza,mariam.raza@yahoo.com,electronics,Smart Watch,3,$144.11,0.0,4.74,south,debit card,cancelled
100953,22-04-2025,  Bilal Shah  ,bilal.shah@outlook.com, Clothing,Wool Sweater,8,44.85,0.0,6.98,East,debit card,Completed
100224,2025/01/20,BILAL MILLER,bilal.miller@hotmail.com,CLOTHING,Winter Coat,5,117.94,10.0,2.88,,paypal,completed
100287,09/02/2025,Ali Brown,ali.brown@outlook.com, Clothing,Cotton T-Shirt,8,14.72,0.0,10.73,south,Cash on Delivery,Cancelled
101202,26-01-2025,Michael Hussain,michael.hussain@outlook.com,Electronic,USB-C Hub,,$37.56,0.0,-7.88,WEST,PayPal,completed
100862,2025/02/01,SARA BROWN,sara.brown@hotmail.com,electronics,Smart Watch,5,153.33,0.0,12.36,West,Debit Card,Completed
100876,2025-02-10,Emily Smith,emily.smith@hotmail.com,Books,Sapiens,2,$19.17,0.0,8.27,SOUTH,Cash on Delivery,returned
100902,2025-05-30,Usman Hussain,usman.hussain@hotmail.com,books,Python Crash Course,8,$31.77,0.0,7.47,West ,Credit Card,returned
100649,18-06-2025,hina moore,hina.moore@yahoo.com,Home & Kitchen,Knife Set,2,,20.0,6.86,SOUTH,paypal,returned
100858,23/05/2025,AHMED SMITH,ahmed.smith@gmail.com,CLOTHING,Cotton T-Shirt,2,$15.13,0.0,9.14,South,Debit Card,Pending
100504,2025-02-09,Zainab Khan,zainab.khan@outlook.com,BEAUTY,Perfume 50ml,4,$55.18,0.0,10.69,West ,PayPal,Pending
101174,2025/02/28,David Taylor,david.taylor@hotmail.com,Beauty,Perfume 50ml,2,$50.63,0.0,12.7,NORTH,Credit Card,returned
100457,2025-06-23,HINA MILLER,hina.miller@yahoo.com, Books ,Python Crash Course,7,$31.86,5.0,3.46,south,cash on delivery,Completed
100484,17/06/2025,HASSAN ANDERSON,hassan.anderson@yahoo.com,Sports & Outdoors,Water Bottle,1,12.6,0.0,9.53,East,Credit Card,returned
100026,"March 22, 2025",Hina Anderson,hina.anderson@gmail.com,Books,The Pragmatic Programmer,5,35.27,5.0,7.07,West,Cash on Delivery,completed
100028,"April 03, 2025",robert khan,robert.khan@yahoo.com,Home&Kitchen,Vacuum Cleaner,1,170.69,0.0,9.37,S,PayPal,COMPLETED
100936,"February 05, 2025",Maria Johnson,maria.johnson@hotmail.com, Electronics,Laptop Stand,1,26.8,0.0,7.41,south,Debit Card,Pending
100278,2025/04/29,Hina Thomas,hina.thomas@yahoo.com,Sports & Outdoors,Cycling Helmet,8,$42.38,0.0,2.41,West,Cash on Delivery,Pending
100408,2025-02-18,Zainab Brown,zainab.brown@hotmail.com,Clothing,Winter Coat,7,$119.72,10.0,9.23,South,debit card,returned
101328,04/04/2025,Sara Miller,sara.miller@gmail.com,Home&Kitchen,Blender,unknown,48.44,0.0,9.32,NORTH,PayPal,returned
100003,2025/02/15,  Rabia Ali  ,rabia.ali@hotmail.com,HOME & KITCHEN,Coffee Maker,7,$67.00,0.0,10.33,North,paypal,pending
100023,23-05-2025,Sana Wilson,sana.wilson@gmail.com, Electronics,4K Monitor,5,302.43,0.0,4.17,West,PayPal,completed
100019,2025/03/30,David Shah,david.shah@gmail.com,Home&Kitchen,Knife Set,2,$39.44,0.0,5.4,west,credit card,Completed
101167,"March 02, 2025",Ali Thomas,ali.thomas@gmail.com,Clothing,Formal Shirt,2,36.1,-15.0,8.48,WEST,CREDIT CARD,COMPLETED
100347,2025/02/15,Hassan Malik,hassan.malik@hotmail.com,Beauty,Shampoo 500ml,6,11.99,0.0,6.33,West ,PayPal,returned
100530,"March 08, 2025",Zain Anderson,zain.anderson@gmail.com,Electronics ,Bluetooth Speaker,2 units,57.04,0.0,3.84,south,cash on delivery,completed
101045,2025-03-15,  Fatima Wilson  ,fatima.wilson@outlook.com,Sports,Water Bottle,5,12.26,0.0,11.2,NORTH,cash on delivery,Returned
100956,"January 03, 2025",  Bilal Moore  ,bilal.moore@gmail.com,clothing,Running Shoes,2,74.96,0.0,12.59,WEST,credit card,pending
100432,06/04/2025,james moore,james.moore@yahoo.com,CLOTHING,Cotton T-Shirt,7,14.66,5.0,1.61,SOUTH,cash on delivery,COMPLETED
100747,2025/06/05,robert davis,robert.davis@hotmail.com,Sports & Outdoors,Cycling Helmet,6,44.79,0.0,7.09,W,Debit Card,pending
100446,04/06/2025,Michael Shah,michael.shah@hotmail.com,books,The Pragmatic Programmer,8,38.24,0.0,9.97,North,Cash on Delivery,Cancelled
100930,"March 25, 2025",Hassan Khan,hassan.khan@outlook.com,BEAUTY,Makeup Kit,1,$38.84,10.0,12.44,NORTH,credit card,Returned
100610,2025/02/15,Sana Khan,, Clothing,Denim Jacket,-3,57.35,0.0,10.58,N,paypal,Pending
101309,2025/03/24,James Taylor,james.taylor@outlook.com,Beauty,Shampoo 500ml,,11.54,0.0,10.27,East,cash on delivery,Completed
100379,2025-04-22,Zainab Butt,zainab.butt@yahoo.com,BEAUTY,Shampoo 500ml,1,$11.58,0.0,7.51,E,PayPal,Completed
101015,28/04/2025,Zainab Raza,zainab.raza@outlook.com,books,Sapiens,1,19.87,0.0,6.52,East,PayPal,COMPLETED
100374,2025/06/28,ayesha davis,ayesha.davis@hotmail.com,books,Deep Work,3,$18.65,0.0,5.03,S,CREDIT CARD,returned
101244,13/03/2025,Kamran Wilson,kamran.wilson@yahoo.com,Home&Kitchen,Knife Set,8,$41.39,,6.88,,Debit Card,Completed
100572,"May 31, 2025",Ali Hussain,ali.hussain@hotmail.com, Books ,Python Crash Course,,30.95,0.0,4.96,East,CREDIT CARD,COMPLETED
101013,"May 10, 2025",Kamran Malik,,Home&Kitchen,Knife Set,6,$40.96,0.0,7.71,east,debit card,Returned
100878,"March 26, 2025",Fatima Thomas,fatima.thomas@outlook.com,Books,The Pragmatic Programmer,-2,$36.98,10.0,10.06,south,credit card,completed
100498,"January 01, 2025",BILAL SHAH,bilal.shah@yahoo.com,ELECTRONICS,Webcam HD,7,44.56,5.0,6.94,EAST,debit card,COMPLETED
101247,25/03/2025,omar ali,omar.ali@outlook.com, Clothing,Running Shoes,3,73.64,15.0,2.87,N,paypal,returned
100231,2025/05/14,LAURA KHAN,laura.khan@outlook.com,clothing,Denim Jacket,8,$58.43,10.0,6.5,N,cash on delivery,completed
100147,15/03/2025,ahmed ali,ahmed.ali@gmail.com,Clothing,Running Shoes,7,83.7,0.0,6.4,West ,,pending
100382,12/04/2025,Bilal Thomas,bilal.thomas@gmail.com,ELECTRONICS,Laptop Stand,6,$22.09,0.0,6.37,NORTH,CREDIT CARD,pending
100167,"January 15, 2025",HASSAN SHEIKH,hassan.sheikh@yahoo.com,books,Python Crash Course,4,29.56,0.0,7.07,east,debit card,completed
101089,2025/06/27,Bilal Ahmed,bilal.ahmed@gmail.com, Books ,Deep Work,2,,5.0,11.24,West,cash on delivery,completed
100072,16/05/2025,John Brown,john.brown@hotmail.com, Electronics,Smart Watch,6,146.36,0.0,,E,debit card,pending
100070,19-06-2025,Nida Brown,nida.brown@yahoo.com,Sports and Outdoors,Yoga Mat,3,$24.57,5.0,4.02,N,credit card,Completed
101126,2025-04-05,Omar Khan,omar.khan@hotmail.com,HOME & KITCHEN,Cookware Set,4,$131.46,5.0,13.64,North,credit card,cancelled
100866,"April 10, 2025",Omar Thomas,omar.thomas@gmail.com,Home and Kitchen,Vacuum Cleaner,7,162.28,0.0,11.11,SOUTH,Cash on Delivery,completed
100171,2025/04/08,KAMRAN MOORE,kamran.moore@outlook.com,BOOKS,Deep Work,,$16.18,15.0,15.26,East,debit card,Cancelled
100130,2025-05-14,Emily Johnson,emily.johnson@yahoo.com,BEAUTY,Sunscreen SPF50,5,$15.36,0.0,9.57,EAST,debit card,Completed
100168,11/04/2025,DAVID BROWN,david.brown@outlook.com,Sports and Outdoors,Yoga Mat,,$26.16,5.0,6.99,south,debit card,cancelled
100493,26/02/2025,Ali Taylor,ali.taylor@yahoo.com,home & kitchen,Blender,3,$46.35,0.0,13.12,West ,PayPal,returned
100264,2025-04-20,AHMED ANDERSON,ahmed.anderson@outlook.com,Home&Kitchen,Air Fryer,3,$89.76,0.0,13.39,SOUTH,Cash on Delivery,Completed
100540,2025/06/13,john wilson,john.wilson@gmail.com,Sports & Outdoors,Water Bottle,8,$13.20,0.0,9.73,West ,credit card,pending
100525,2025/06/24,  Sara Smith  ,sara.smith@outlook.com,Beauty ,Sunscreen SPF50,6,$15.98,10.0,4.21,West,credit card,completed
101212,12/06/2025,Hina Brown,hina.brown@yahoo.com,Sports,Cycling Helmet,2,42.09,0.0,12.01,south,paypal,Cancelled
100272,26/02/2025,  Hina Moore  ,hina.moore@outlook.com,clothing,Formal Shirt,2,$37.24,0.0,7.6,WEST,Credit Card,Cancelled
101076,2025/04/01,Sana Ali,sana.ali@hotmail.com,Sports and Outdoors,Hiking Backpack,7,$72.14,-5.0,6.65,East,credit card,Returned
100420,"May 31, 2025",Zainab Hussain,zainab.hussain@gmail.com, Clothing,Winter Coat,8,116.22,0.0,7.88,EAST,CREDIT CARD,COMPLETED
100094,20/05/2025,Mariam Ahmed,mariam.ahmed@yahoo.com,BOOKS,Python Crash Course,7,28.32,,8.79, North,debit card,Returned
101313,"March 06, 2025",Usman Butt,usman.butt@gmail.com, Books ,The Pragmatic Programmer,-3,34.46,0.0,8.59,S,Debit Card,Pending
100635,2025/01/08,John Taylor,john.taylor@yahoo.com,Clothing,Wool Sweater,5,$43.74,0.0,9.81,NORTH,credit card,Completed
101143,2025/06/10,FAISAL MILLER,faisal.miller@gmail.com,Beauty,Face Serum,4,21.14,20.0,6.98,NORTH,PayPal,Cancelled
100042,2025/02/13,Imran Taylor,imran.taylor@gmail.com,home & kitchen,Cookware Set,-2,139.50,0.0,6.08,N,Credit Card,Returned
100056,2025/04/21,Mariam Brown,mariam.brown@hotmail.com,ELECTRONICS,Smart Watch,2,$152.88,0.0,7.88,NORTH,CREDIT CARD,COMPLETED
101146,"May 31, 2025",Kamran Shah,kamran.shah@hotmail.com,Electronic,Smart Watch,2,164.43,0.0,8.14,N,Credit Card,completed
100789,2025-02-19,MARIA SHEIKH,maria.sheikh@yahoo.com,CLOTHING,Denim Jacket,8,$63.35,0.0,5.35,W,PayPal,returned
100038,"April 20, 2025",Zain Thomas,zain.thomas@hotmail.com,Sports & Outdoors,Yoga Mat,6,$25.08,5.0,8.7, North,credit card,Returned
100306,04-02-2025,Mariam Ali,mariam.ali@outlook.com, Clothing,Formal Shirt,4,35.11,10.0,5.74,north,debit card,pending
101016,30-01-2025,Zainab Hussain,zainab.hussain@hotmail.com,BEAUTY,Face Serum,3,$23.22,0.0,9.46,east,Credit Card,returned
101261,25/03/2025,LAURA ALI,laura.ali@gmail.com,Home and Kitchen,Coffee Maker,5,$63.51,0.0,12.06,north,debit card,Cancelled
100408,2025-02-18,Zainab Brown,zainab.brown@hotmail.com,Clothing,Winter Coat,7,$119.72,10.0,9.23,South,debit card,returned
100166,"January 06, 2025",Zain Taylor,zain.taylor@hotmail.com,CLOTHING,Cotton T-Shirt,4,$15.49,,,,PayPal,Returned
100801,21/04/2025,  Laura Hussain  ,laura.hussain@outlook.com, Books ,Sapiens,5,$20.27,5.0,5.4,WEST,Credit Card,completed
101121,24-04-2025,MARIA MOORE,maria.moore@outlook.com,Clothing,Denim Jacket,7,56.15,10.0,7.15,North,cash on delivery,Returned
101317,25-04-2025,Sana Wilson,sana.wilson@gmail.com,Beauty ,Makeup Kit,5,39.86,0.0,8.08,North,credit card,pending
101356,10-02-2025,Kamran Sheikh,kamran.sheikh@hotmail.com,Home&Kitchen,Coffee Maker,2,69.66,0.0,7.34,West ,Debit Card,Pending
100643,2025-04-09,Ali Wilson,ali.wilson@outlook.com,Home & Kitchen,Knife Set,4,39.88,0.0,6.25,East,Cash on Delivery,Returned
101277,2025/01/03,Ayesha Malik,ayesha.malik@hotmail.com,clothing,Winter Coat,6,113.24,10.0,14.43,SOUTH,debit card,pending
100316,02/04/2025,John Iqbal,john.iqbalgmail.com,books,The Pragmatic Programmer,1,35.36,0.0,9.47,EAST,Credit Card,Completed
100874,22-05-2025,James Iqbal,james.iqbal@outlook.com,ELECTRONICS,Bluetooth Speaker,4,64.60,0.0,6.34,north,paypal,COMPLETED
101235,"May 17, 2025",Michael Wilson,michael.wilson@yahoo.com,sports & outdoors,Cycling Helmet,6,$46.17,0.0,7.46,,debit card,cancelled
100971,2025/03/01,Laura Anderson,laura.anderson@gmail.com,Clothing,Denim Jacket,1,$56.39,5.0,6.55,SOUTH,CREDIT CARD,Returned
100593,"January 13, 2025",  Usman Davis  ,usman.davis@yahoo.com,Sports & Outdoors,Camping Tent,7,162.78,,8.89,East,paypal,COMPLETED
100533,2025-05-25,Imran Davis,,electronics,Bluetooth Speaker,1,$60.71,0.0,4.8,,debit card,returned
100671,24-03-2025,  Nida Sheikh  ,nida.sheikh@gmail.com,Sports and Outdoors,Yoga Mat,4,26.48,0.0,4.21,S,credit card,COMPLETED
101326,29-04-2025,Michael Butt,michael.butt@hotmail.com,Home & Kitchen,Blender,6,51.93,0.0,7.23,WEST,PayPal,cancelled
100736,11/03/2025,FAISAL IQBAL,faisal.iqbal@yahoo.com,Beauty ,Perfume 50ml,2,$57.96,0.0,6.63,east,Debit Card,completed
100961,2025/05/08,Sara Ali,sara.ali@yahoo.com, Books ,Atomic Habits,7,17.25,0.0,,WEST,credit card,returned
100981,2025-04-03,Omar Butt,omar.butt@hotmail.com,HOME & KITCHEN,Vacuum Cleaner,3,$156.78,0.0,12.93,South,credit card,COMPLETED
100598,2025/05/18,LAURA HUSSAIN,laura.hussain@hotmail.com,Home and Kitchen,Blender,6,50.74,0.0,3.02,E,Cash on Delivery,cancelled
100061,2025-06-22,Laura Wilson,laura.wilson@yahoo.com,CLOTHING,Running Shoes,-3,$78.35,0.0,9.29,EAST,,Returned
101197,04/05/2025,Laura Moore,laura.moore@yahoo.com,Sports & Outdoors,Camping Tent,2,$163.50,0.0,6.87,south,Debit Card,returned
100536,"February 28, 2025",  Usman Malik  ,usman.malik@gmail.com,BEAUTY,Makeup Kit,-4,41.01,5.0,7.35,NORTH,CREDIT CARD,returned
101215,16-01-2025,Omar Shah,,Home & Kitchen,Knife Set,4,39.44,0.0,12.27,WEST,Credit Card,Completed
100941,2025/02/06,Laura Johnson,laura.johnson@outlook.com,electronics,USB-C Hub,4,$36.47,0.0,8.9,South,paypal,completed
100244,29/03/2025,HASSAN ANDERSON,hassan.anderson@gmail.com, Electronics,Wireless Earbuds,6,39.8,0.0,1.16,west,Cash on Delivery,cancelled
100025,24/01/2025,Hina Sheikh,hina.sheikh@outlook.com,beauty,Makeup Kit,-1,$40.27,5.0,6.72,W,paypal,Completed
100222,2025/02/27,Amna Raza,amna.raza@outlook.com,Sports,Hiking Backpack,7,$70.61,0.0,7.03,N,paypal,Pending
101144,2025-03-05,  Fatima Ahmed  ,fatima.ahmed@yahoo.com,Electronic,USB-C Hub,8,$35.18,0.0,9.58,,cash on delivery,Cancelled
100105,06/01/2025,James Wilson,james.wilson@gmail.com,BEAUTY,Sunscreen SPF50,4,$16.93,-5.0,13.23,South,Debit Card,Completed
100693,"February 21, 2025",NIDA MILLER,nida.miller@hotmail.com, Clothing,Wool Sweater,6,42.1,0.0,8.16,,paypal,Completed
100509,"February 04, 2025",Maria Raza,maria.raza@outlook.com,Beauty ,Makeup Kit,5,$42.15,0.0,7.49,South,Debit Card,Pending
100297,10-04-2025,michael sheikh,michael.sheikh@outlook.com,Electronics ,Wireless Earbuds,1,$40.54,0.0,1.07, North,Credit Card,returned
101090,"May 05, 2025",KAMRAN JOHNSON,kamran.johnson@outlook.com,ELECTRONICS,Wireless Earbuds,5,39.34,0.0,6.87,north,Debit Card,Completed
101141,"June 24, 2025",Imran Sheikh,imran.sheikh@gmail.com,HOME & KITCHEN,Blender,5,,10.0,9.14,West,CREDIT CARD,returned
100508,"March 27, 2025",Mariam Brown,mariam.brown@outlook.com,BEAUTY,Face Serum,5,22.72,15.0,6.73,south,credit card,cancelled
101113,27-06-2025,  James Khan  ,,ELECTRONICS,Wireless Earbuds,5,$41.52,10.0,10.35,south,debit card,cancelled
100075,05/02/2025,Faisal Shah,faisal.shah@yahoo.com,sports & outdoors,Cycling Helmet,8,45.39,0.0,8.27,West ,Credit Card,returned
100036,2025-02-03,bilal anderson,bilal.anderson@yahoo.com,Electronic,Wireless Earbuds,4,$41.67,0.0,9.3,south,credit card,Completed
101267,23/04/2025,Maria Anderson,maria.anderson@gmail.com,Beauty ,Makeup Kit,6,$39.89,0.0,,E,cash on delivery,Completed
100057,2025-01-21,anna ali,anna.ali@outlook.com,Electronics,Smart Watch,5,145.08,0.0,6.64,East,Credit Card,Completed
100196,28/03/2025,Maria Taylor,maria.taylor@hotmail.com,ELECTRONICS,Webcam HD,,$45.41,15.0,0.77,EAST,PayPal,pending
101189,01-01-2025,Usman Iqbal,usman.iqbal@hotmail.com,Home&Kitchen,Coffee Maker,5,$71.71,0.0,10.18,south,,returned
100779,2025/06/08,Anna Butt,anna.butt@hotmail.com,Electronics ,Wireless Earbuds,4,40.16,20.0,10.5,S,Cash on Delivery,returned
101118,2025/05/07,Mariam Hussain,mariam.hussain@gmail.com, Clothing,Running Shoes,,$77.50,0.0,4.94,S,credit card,returned
100477,17-01-2025,Ayesha Khan,ayesha.khanyahoo.com,Beauty,Perfume 50ml,4,$56.79,0.0,7.19,N,CREDIT CARD,Cancelled
100086,19/04/2025,  Kamran Malik  ,kamran.malik@yahoo.com,Home&Kitchen,Air Fryer,7,$91.95,0.0,7.6,East,CREDIT CARD,returned
100561,2025/02/20,Omar Wilson,omar.wilson@outlook.com,Electronics ,Laptop Stand,,$23.71,0.0,11.69,South,CREDIT CARD,Completed
100334,18/04/2025,Anna Davis,anna.davis@gmail.com,Clothing,Running Shoes,5,$83.06,0.0,8.39,North,Credit Card,cancelled
100963,2025/03/18,  James Miller  ,james.miller@outlook.com,HOME & KITCHEN,Knife Set,6,$41.01,0.0,6.81,E,credit card,COMPLETED
100758,2025-02-07,  Sara Johnson  ,sara.johnson@hotmail.com,Sports and Outdoors,Yoga Mat,5,$25.51,0.0,9.89,N,cash on delivery,pending
100835,2025-06-03,Omar Khan,omar.khan@yahoo.com,sports & outdoors,Hiking Backpack,3,73.52,0.0,11.65,EAST,PayPal,returned
101115,09/01/2025,amna ali,amna.ali@outlook.com, Clothing,Cotton T-Shirt,1,15.12,0.0,5.25,E,CREDIT CARD,returned
101120,2025/01/24,Fatima Hussain,fatima.hussain@gmail.com,Sports and Outdoors,Dumbbell Set,7,$90.96,0.0,9.46,NORTH,Debit Card,Cancelled
